SMILES,PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_CID_ASSOCIATIONS,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
O=C(OCc1ccccc1)c1cccnc1,0,0,164175240,1,MLSMR,MLS004773910,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: TCI America
SUPPLIER_STRUCTURE_ID:
CLASS: NP","Benzyl Nicotinate
MLS004773910
SMR001550568",MLS004773910,http://mlsmr.evotec.com/MLSMR_HomePage/,7191  1,0.07692307692307693,213.23600000000002,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
C[NH2+]Cc1ccccc1,0,0,164175236,1,MLSMR,MLS004773900,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: TCI America
SUPPLIER_STRUCTURE_ID:
CLASS: NP","MLS004773900
N-Benzylmethylamine
N-Methylbenzylamine
SMR000112361",MLS004773900,http://mlsmr.evotec.com/MLSMR_HomePage/,7669  1,0.25,122.19099999999999,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,0
CC(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],0,0,164175227,1,MLSMR,MLS004754479,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Enamine
SUPPLIER_STRUCTURE_ID:
CLASS: NP","MLS004754479
SMR002530024",MLS004754479,http://mlsmr.evotec.com/MLSMR_HomePage/,89216  1,0.2727272727272727,222.22,1,6,0,6,6,0.0,1.0,1.0,0.375,1,1
CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,0,0,164175193,1,MLSMR,MLS004754519,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Chem Div
SUPPLIER_STRUCTURE_ID:
CLASS: NP","MLS004754519
SMR003493464",MLS004754519,http://mlsmr.evotec.com/MLSMR_HomePage/,10736  1,0.7037037037037037,561.5470000000004,1,6,0,6,6,0.0,1.0,1.0,0.16216216216216217,1,2
O=C(OCc1ccccc1)c1ccc(O)cc1,0,0,164175192,1,MLSMR,MLS004734666,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Alfa Aesar
SUPPLIER_STRUCTURE_ID:
CLASS: NP","Benzyl 4-hydroxybenzoate
MLS004734666
SMR001600273",MLS004734666,http://mlsmr.evotec.com/MLSMR_HomePage/,7180  1,0.07142857142857142,228.24699999999999,2,12,0,12,12,0.0,1.0,1.0,0.7058823529411765,2,0
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,0,0,164175187,1,MLSMR,MLS004734641,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Alfa Aesar
SUPPLIER_STRUCTURE_ID:
CLASS: NP","2-Hydroxy-4-(octyloxy)benzophenone
MLS004734641
SMR000112471",MLS004734641,http://mlsmr.evotec.com/MLSMR_HomePage/,15797  1,0.38095238095238093,326.43600000000015,2,12,0,12,12,0.0,1.0,1.0,0.5,2,0
Oc1cc(O)cc(O)c1,0,0,164175184,1,MLSMR,MLS004734631,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Alfa Aesar
SUPPLIER_STRUCTURE_ID:
CLASS: NP
SALT: 2 water","MLS004734631
SMR003435980",MLS004734631,http://mlsmr.evotec.com/MLSMR_HomePage/,"53233771  1
359  2
962  2",0.0,126.11099999999998,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,0
CCCC1CCCC[NH2+]1,0,0,164175169,1,MLSMR,MLS004712093,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Sigma Chemical Company
SUPPLIER_STRUCTURE_ID:
CLASS: NP","MLS004712093
SMR001562138",MLS004712093,http://mlsmr.evotec.com/MLSMR_HomePage/,9985  1,1.0,128.239,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,1
CC1=CCCC(C)C1(C)CC/C(C)=C/C(=O)NC1CCCNC1=O,0,0,163310056,1,MLSMR,MLS004774116,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Harbor Branch Oceanographic Institute at Florida Atlantic University
SUPPLIER_STRUCTURE_ID: HBOI-382
CLASS: NP","MLS004774116
SMR003500781
Sollasin B",MLS004774116,http://mlsmr.evotec.com/MLSMR_HomePage/,71447341  1,0.7,332.4880000000001,2,12,0,12,12,0.0,1.0,1.0,0.5,2,3
NC1=[NH+]C(c2c(Br)[nH]c3ccc(Br)cc23)CN1,0,0,163310047,1,MLSMR,MLS004774107,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Harbor Branch Oceanographic Institute at Florida Atlantic University
SUPPLIER_STRUCTURE_ID: HBOI-285
CLASS: NP","Discodermindole
MLS004774107
SMR003500772",MLS004774107,http://mlsmr.evotec.com/MLSMR_HomePage/,14825936  1,0.18181818181818182,359.0450000000002,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.8235294117647058,2,1
[NH3+]CC(c1c[nH]c2cc(Br)ccc12)c1c[nH]c2cc(Br)ccc12,0,0,163310046,1,MLSMR,MLS004774106,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Harbor Branch Oceanographic Institute at Florida Atlantic University
SUPPLIER_STRUCTURE_ID: HBOI-229
CLASS: NP","2,2-Bis(6-Br-3-indolyl)Ethylamine
MLS004774106
SMR003500771",MLS004774106,http://mlsmr.evotec.com/MLSMR_HomePage/,10862970  1,0.1111111111111111,434.1550000000002,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.782608695652174,2,0
C[N+]1(C)CCc2cc([O-])c(O)cc21,0,0,163310042,1,MLSMR,MLS004774100,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Harbor Branch Oceanographic Institute at Florida Atlantic University
SUPPLIER_STRUCTURE_ID: HBOI-28
CLASS: NP
SALT: 1 chloride","Di(OH)-di(Me)-indolinium Chloride
MLS004774100
SMR003500765",MLS004774100,http://mlsmr.evotec.com/MLSMR_HomePage/,"71337590  1
313  2
10726037  2",0.4,179.21899999999997,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6923076923076923,1,0
C=CC1(C)CCC(C(=C)C)C(c2c[nH]c3ccccc23)C1N=C=S,0,0,162065243,1,MLSMR,MLS004797564,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: University of Hawaii at Manoa
SUPPLIER_STRUCTURE_ID: PW-26
CLASS: NP","Hapalindole D
MLS004797564
SMR003519689",MLS004797564,http://mlsmr.evotec.com/MLSMR_HomePage/,14157132  1,0.38095238095238093,336.5040000000001,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.625,2,4
C=CC1(C)C(Cl)CC2C(c3c[nH]c4cccc(c34)C2(C)C)C1N=C=S,0,0,162065240,1,MLSMR,MLS004797561,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: University of Hawaii at Manoa
SUPPLIER_STRUCTURE_ID: PW-23
CLASS: NP","Hapalindole B
MLS004797561
SMR003519686",MLS004797561,http://mlsmr.evotec.com/MLSMR_HomePage/,14157128  1,0.47619047619047616,370.9490000000001,4,23,4,19,16,0.5,4.0,1.4375,0.64,1,5
[C-]#[N+]C1C2c3c[nH]c4cccc(c34)C(C)(C)C2CC(Cl)C1(C)C=C,0,0,162065239,1,MLSMR,MLS004797560,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: University of Hawaii at Manoa
SUPPLIER_STRUCTURE_ID: PW-22
CLASS: NP","Hapalindole A
MLS004797560
SMR003519685",MLS004797560,http://mlsmr.evotec.com/MLSMR_HomePage/,185159  1,0.47619047619047616,338.88200000000006,4,23,4,19,16,0.5,4.0,1.4375,0.6666666666666666,1,5
O=C1NCC(=O)N2CCCC12,0,0,162065231,1,MLSMR,MLS004714430,"http://mlsmr.evotec.com/MLSMR_HomePage/pdf/pubchem_reference.pdf
SAMPLE_SUPPLIER: Mohammad Movassaghi - Massachusetts Institute of Technology - MLI GCS
SUPPLIER_STRUCTURE_ID: MM10DS0621
CLASS: NC NP","MLS004714430
SMR000386902",MLS004714430,http://mlsmr.evotec.com/MLSMR_HomePage/,126154  1,0.7142857142857143,154.16899999999998,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.8181818181818182,1,1
COc1cc2c(c(O)c1CO)C(=O)CCC2O,0,0,160778983,1,MLSMR,MLS004711975,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KW-176-78-1
CLASS: NP","MLS004711975
SMR003474898",MLS004711975,http://mlsmr.evotec.com/MLSMR_HomePage/,9991774  1,0.4166666666666667,238.23899999999995,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,1
COc1cc(OC)c2c(c1)C(=O)C1=C(COC(C)=C1)C2=O,0,0,160778982,1,MLSMR,MLS004711974,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KW-105-155-1
CLASS: NP","MLS004711974
SMR003474897",MLS004711974,http://mlsmr.evotec.com/MLSMR_HomePage/,11833010  1,0.25,286.283,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.6666666666666666,1,0
COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,0,0,160778981,1,MLSMR,MLS004711973,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KW-105-87-1
CLASS: NP","MLS004711973
SMR003474896",MLS004711973,http://mlsmr.evotec.com/MLSMR_HomePage/,5360741  1,0.13333333333333333,272.256,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7,1,0
CC(C)C1C(=O)Nc2ccccc2N1C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)[O-])c1ccccc1,0,0,160653609,1,MLSMR,MLS003901697,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-66934
CLASS: NP","MLS003901697
SMR000652071",MLS003901697,http://mlsmr.evotec.com/MLSMR_HomePage/,16406578  1,0.2413793103448276,513.5740000000003,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.5789473684210527,3,3
CC(C)CC(NC(=O)C1N2C(=O)c3ccccc3C2SC1(C)C)C(=O)NC(Cc1ccccc1)C(=O)[O-],0,0,160653608,1,MLSMR,MLS003901692,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-66478
CLASS: NP","MLS003901692
SMR000651520",MLS003901692,http://mlsmr.evotec.com/MLSMR_HomePage/,16406361  1,0.42857142857142855,522.6470000000004,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.4864864864864865,2,4
Cc1cc(=O)oc2c3c(cc(OCC(=O)NC(Cc4ccccc4)C(=O)[O-])c12)OC(C)(C)CC3,0,0,160653607,1,MLSMR,MLS003901687,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-66277
CLASS: NP","MLS003901687
SMR000650883",MLS003901687,http://mlsmr.evotec.com/MLSMR_HomePage/,16406199  1,0.34615384615384615,464.49400000000026,4,24,2,22,20,0.2,2.0,1.2,0.5882352941176471,2,1
Cc1ccccc1C1c2[nH]c3ccccc3c2CC2C(=O)N(c3ccccc3C(=O)NCCN3CCOCC3)C(=O)N21,0,0,160653606,1,MLSMR,MLS003901682,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-66100
CLASS: NP","MLS003901682
SMR000650502",MLS003901682,http://mlsmr.evotec.com/MLSMR_HomePage/,16406049  1,0.30303030303030304,563.658,7,40,3,37,34,0.17647058823529413,1.75,1.1764705882352942,0.8095238095238095,4,2
CC(C)c1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)N4CCCC4C(=O)[O-])C(=O)N32)cc1,0,0,160653605,1,MLSMR,MLS003901677,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-66007
CLASS: NP","MLS003901677
SMR000650509",MLS003901677,http://mlsmr.evotec.com/MLSMR_HomePage/,16405977  1,0.29411764705882354,575.6450000000001,7,39,3,36,33,0.18181818181818182,1.75,1.1818181818181819,0.7674418604651163,4,3
CC(C)C(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)NC(Cc1ccccc1)C(=O)[O-],0,0,160653604,1,MLSMR,MLS003901672,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-65762
CLASS: NP","MLS003901672
SMR000650525",MLS003901672,http://mlsmr.evotec.com/MLSMR_HomePage/,16405777  1,0.25806451612903225,555.6110000000003,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.5365853658536586,3,3
COc1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)N4CCC(C(=O)[O-])CC4)C(=O)N32)cc1,0,0,160653603,1,MLSMR,MLS003901666,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-65559
CLASS: NP","MLS003901666
SMR000650512",MLS003901666,http://mlsmr.evotec.com/MLSMR_HomePage/,16405608  1,0.2727272727272727,577.6170000000001,7,40,3,37,34,0.17647058823529413,1.75,1.1764705882352942,0.7906976744186046,4,2
COc1cccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)N4CCC(C(=O)[O-])CC4)C(=O)N32)c1,0,0,160653602,1,MLSMR,MLS003901661,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-65395
CLASS: NP","MLS003901661
SMR000650514",MLS003901661,http://mlsmr.evotec.com/MLSMR_HomePage/,16405470  1,0.2727272727272727,577.6170000000001,7,40,3,37,34,0.17647058823529413,1.75,1.1764705882352942,0.7906976744186046,4,2
COc1ccc(/C=C2\Oc3cc(OCC(=O)N4CCC(C(=O)[O-])CC4)ccc3C2=O)c(OC)c1OC,0,0,160653586,1,MLSMR,MLS003901602,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-59125
CLASS: NP","MLS003901602
SMR000651350",MLS003901602,http://mlsmr.evotec.com/MLSMR_HomePage/,16403653  1,0.34615384615384615,496.4920000000004,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5833333333333334,3,0
CCCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)[O-])c12,0,0,160653585,1,MLSMR,MLS003901597,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-58409
CLASS: NP","MLS003901597
SMR000652216",MLS003901597,http://mlsmr.evotec.com/MLSMR_HomePage/,4836829  1,0.2692307692307692,477.49300000000034,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.5428571428571428,2,1
Cc1c(OC(C)C(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)[O-])ccc2c1oc(=O)c1ccccc12,0,0,160653584,1,MLSMR,MLS003901592,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-57714
CLASS: NP","MLS003901592
SMR000651318",MLS003901592,http://mlsmr.evotec.com/MLSMR_HomePage/,4836209  1,0.17857142857142858,499.49900000000025,5,29,3,26,23,0.2608695652173913,2.5,1.2608695652173914,0.6216216216216216,2,2
CCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)[O-])c12,0,0,160653583,1,MLSMR,MLS003901587,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-57392
CLASS: NP","MLS003901587
SMR000652449",MLS003901587,http://mlsmr.evotec.com/MLSMR_HomePage/,4835900  1,0.2692307692307692,477.4930000000003,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.5428571428571428,2,2
CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)[O-])c12,0,0,160653582,1,MLSMR,MLS003901582,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-56984
CLASS: NP","MLS003901582
SMR000652215",MLS003901582,http://mlsmr.evotec.com/MLSMR_HomePage/,4835598  1,0.24,463.4660000000003,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.5588235294117647,2,1
Cc1cc(OCC(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)[O-])c2c(C)c(C)c(=O)oc2c1,0,0,160653578,1,MLSMR,MLS003901561,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-54737
CLASS: NP","MLS003901561
SMR000650240",MLS003901561,http://mlsmr.evotec.com/MLSMR_HomePage/,4833715  1,0.24,463.4660000000003,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.5588235294117647,2,1
COc1ccccc1CNC(=O)C(C)NC(=O)C1CCN(C(=O)C2CCCN2C(=O)OC(C)(C)C)CC1,0,0,160653544,1,MLSMR,MLS003901502,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-48058
CLASS: NP","MLS003901502
SMR000647477",MLS003901502,http://mlsmr.evotec.com/MLSMR_HomePage/,16400352  1,0.6296296296296297,516.6390000000005,3,17,0,17,17,0.0,1.0,1.0,0.4594594594594595,3,2
Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)NC(Cc3ccccc3)C(=O)[O-])ccc12,0,0,160653540,1,MLSMR,MLS003901477,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-36038
CLASS: NP","MLS003901477
SMR000646745",MLS003901477,http://mlsmr.evotec.com/MLSMR_HomePage/,1798481  1,0.17857142857142858,470.5010000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6285714285714286,3,1
COc1c(/C=C2/C(=O)[N-]C(=O)N(C)C2=O)c(CCN(C)C(=O)c2ccccc2)cc2c1OCO2,0,0,160653539,1,MLSMR,MLS003901472,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-27379
CLASS: NP","MLS003901472
SMR000646059",MLS003901472,http://mlsmr.evotec.com/MLSMR_HomePage/,6516584  1,0.25,464.45400000000035,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6176470588235294,3,0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0,0,160653410,1,MLSMR,MLS004491910,"SAMPLE_SUPPLIER: Koji Nakanishi - Columbia University - MLI GCS
SUPPLIER_STRUCTURE_ID: KN279
CLASS: NC NP SS","MLS004491910
SMR000058537
Theophylline",MLS004491910,http://mlsmr.evotec.com/MLSMR_HomePage/,2153  1,0.2857142857142857,180.167,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6923076923076923,1,0
O=c1cc([O-])c2ccccc2o1,0,0,160653354,1,MLSMR,MLS004491719,"SAMPLE_SUPPLIER: Koji Nakanishi - Columbia University - MLI GCS
SUPPLIER_STRUCTURE_ID: KN052
CLASS: NC NP
SUPPLIER_COMMENTS: Pyramidine","4-Hydroxycoumarin
MLS004491719
SMR000112320",MLS004491719,http://mlsmr.evotec.com/MLSMR_HomePage/,54682930  1,0.0,161.136,2,12,1,11,10,0.2,2.0,1.2,0.8333333333333334,1,0
Cc1cc(=O)oc2cc(O)ccc12,0,0,160653353,1,MLSMR,MLS004491718,"SAMPLE_SUPPLIER: Koji Nakanishi - Columbia University - MLI GCS
SUPPLIER_STRUCTURE_ID: KN051
CLASS: NC NP
SUPPLIER_COMMENTS: Pyramidine","4-Methylumbelliferone
MLS004491718
SMR000471886",MLS004491718,http://mlsmr.evotec.com/MLSMR_HomePage/,5280567  1,0.1,176.171,2,12,1,11,10,0.2,2.0,1.2,0.7692307692307693,1,0
Cn1cnc2nc(N)[nH]c(=O)c21,0,0,160653343,1,MLSMR,MLS004491693,"SAMPLE_SUPPLIER: Koji Nakanishi - Columbia University - MLI GCS
SUPPLIER_STRUCTURE_ID: KN026
CLASS: NC NP
SUPPLIER_COMMENTS: Pyramidines","7-Methylguanine
MLS004491693
SMR001548168",MLS004491693,http://mlsmr.evotec.com/MLSMR_HomePage/,11361  1,0.16666666666666666,165.156,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.75,1,0
CCc1cc(=O)oc2cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c(Cl)cc12,0,0,160652469,1,MLSMR,MLS003901727,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-68045
CLASS: NP","MLS003901727
SMR000653190",MLS003901727,http://mlsmr.evotec.com/MLSMR_HomePage/,16407279  1,0.375,454.9100000000003,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.71875,2,2
CC(Oc1ccc2c(c1)c1cc[nH+]c3c4ccccc4c(=O)n2c13)C(=O)NCCN1CCOCC1,0,0,160652468,1,MLSMR,MLS003901726,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67953
CLASS: NP","MLS003901726
SMR000652046",MLS003901726,http://mlsmr.evotec.com/MLSMR_HomePage/,16407208  1,0.2962962962962963,471.5370000000004,6,35,5,30,26,0.38461538461538464,3.0,1.3461538461538463,0.7428571428571429,2,1
COc1ccc2c(c1OC)c(=O)n1c3ccc(OC(C)C(=O)NCCN4CCOCC4)cc3c3cc[nH+]c2c31,0,0,160652467,1,MLSMR,MLS003901725,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67812
CLASS: NP","MLS003901725
SMR000652048",MLS003901725,http://mlsmr.evotec.com/MLSMR_HomePage/,16407102  1,0.3448275862068966,531.5890000000003,6,35,5,30,26,0.38461538461538464,3.0,1.3461538461538463,0.6666666666666666,2,1
CC(C)=CCOc1ccc2c(C)c(CC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c(=O)oc2c1C,0,0,160652466,1,MLSMR,MLS003901724,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67637
CLASS: NP","MLS003901724
SMR000652959",MLS003901724,http://mlsmr.evotec.com/MLSMR_HomePage/,16406983  1,0.41379310344827586,488.5840000000004,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.6388888888888888,2,2
CCCc1cc(=O)oc2cc(OCC(=O)N3CC4CC(C3)c3cccc(=O)n3C4)c(Cl)cc12,0,0,160652465,1,MLSMR,MLS003901723,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67608
CLASS: NP","MLS003901723
SMR000652878",MLS003901723,http://mlsmr.evotec.com/MLSMR_HomePage/,16406966  1,0.4,468.93700000000035,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.696969696969697,2,2
CC(C)C(NC(=O)N1c2ccccc2NC(=O)C1C(C)C)C(=O)NC(C(=O)[O-])c1ccccc1,0,0,160652464,1,MLSMR,MLS003901722,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67593
CLASS: NP","MLS003901722
SMR000652203",MLS003901722,http://mlsmr.evotec.com/MLSMR_HomePage/,16406958  1,0.36,465.53000000000026,3,18,1,17,16,0.125,1.5,1.125,0.47058823529411764,2,3
O=C(CCCCCNC(=O)N1CCn2c1nc1ccccc12)NC(Cc1ccccc1)C(=O)[O-],0,0,160652463,1,MLSMR,MLS003901721,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67545
CLASS: NP","MLS003901721
SMR000652115",MLS003901721,http://mlsmr.evotec.com/MLSMR_HomePage/,16406936  1,0.36,462.53000000000037,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.5294117647058824,2,1
Cc1c(OC(C)C(=O)N2CC3CC(C2)c2cccc(=O)n2C3)ccc2c3c(c(=O)oc12)CCCC3,0,0,160652462,1,MLSMR,MLS003901720,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67482
CLASS: NP","MLS003901720
SMR000652399",MLS003901720,http://mlsmr.evotec.com/MLSMR_HomePage/,16406899  1,0.4642857142857143,474.5570000000004,6,36,5,31,27,0.37037037037037035,3.0,1.3333333333333333,0.7714285714285715,2,3
O=C(COc1cc2oc(=O)c3c(c2cc1Cl)CCC3)N1CC2CC(C1)c1cccc(=O)n1C2,0,0,160652461,1,MLSMR,MLS003901718,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67469
CLASS: NP","MLS003901718
SMR000652192",MLS003901718,http://mlsmr.evotec.com/MLSMR_HomePage/,16406891  1,0.4,466.9210000000004,6,35,5,30,26,0.38461538461538464,3.0,1.3461538461538463,0.7878787878787878,2,2
Cc1coc2c(C)c3oc(=O)c(CCC(=O)N4CC5CC(C4)c4cccc(=O)n4C5)c(C)c3cc12,0,0,160652460,1,MLSMR,MLS003901717,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67455
CLASS: NP","MLS003901717
SMR000652622",MLS003901717,http://mlsmr.evotec.com/MLSMR_HomePage/,16406883  1,0.39285714285714285,472.5410000000004,6,35,5,30,26,0.38461538461538464,3.0,1.3461538461538463,0.7428571428571429,2,2
Cc1c(C)c2c(OCC(=O)NC(Cc3ccccc3)C(=O)[O-])cc3c(c2oc1=O)CCC(C)(C)O3,0,0,160652459,1,MLSMR,MLS003901716,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-67444
CLASS: NP","MLS003901716
SMR000652719",MLS003901716,http://mlsmr.evotec.com/MLSMR_HomePage/,16406876  1,0.37037037037037035,478.52100000000036,4,24,2,22,20,0.2,2.0,1.2,0.5714285714285714,2,1
